initialized instances
Randomized Hill Climbing
========================
77.79997140226212
65.66195665253873
67.75290045170989
69.64737606307091
84.32059782100796
67.21091313197797
76.28690665329249
90.96296721064256
86.6228606863182
66.3454060814309
90.89917937733907
65.59601589610114
73.02083684216917
74.96912607138538
75.202207085797
72.04372144172575
56.90793210360601
103.73447834711568
65.17723811085764
76.11318873935527
78.09103809556377
76.59716779859761
80.3678603685689
96.07567727132235
68.60399027142783
72.89994342092197
87.23207904742631
66.02141817111831
68.75991436185645
78.26505246194216
68.89003772568489
69.38234189032933
69.27248947587641
75.09050254727842
65.69010862804308
68.20524073298586
67.59149537349221
94.0123956951565
71.18348342952574
66.45021966898918
67.88846840570979
78.16545894383134
101.08746847654932
68.3853494465668
69.11179053724487
102.6920689864108
76.15830636606537
90.55893034873633
70.06207483294777
92.57589917369012
73.2273676781119
65.49511347455771
72.56035176399033
73.86451422692093
76.82905678920508
70.79144233524205
80.92571538771729
71.13089556564654
70.17362446878552
75.553680381372
81.65309736612284
74.33390309264063
79.53864292189908
100.29335363944296
67.38854037569273
67.37161468048427
84.6127811073767
97.8012807167355
66.98006857964009
93.92190434704402
69.31169808923205
55.90629455115607
70.87513743904958
73.99108665444453
74.26948709584737
76.35601601203737
73.25078519907237
63.36114020356456
68.68693239678352
65.94100541407641
80.24595940245126
77.71160107147041
71.73696242726923
92.04253810594695
68.42171820539252
65.91541384584403
81.53587835934151
74.71977474102484
67.46742417196077
88.91837026107153
66.19276286937688
66.81730790085066
66.22897123032178
66.63709651224904
65.88099306381248
73.03221574955869
68.19724648772701
66.32743097346837
80.6152207191093
67.53349934439956
77.67872071416912
56.98487494386274
63.25291410701344
90.09870285605729
66.80902951101515
72.61000008474598
72.93154879398337
86.47565123094859
62.55694714943634
70.15121365672353
93.44574529084696
86.31887230392195
62.78902090583677
66.47547155384413
67.52888820267646
73.53231671659442
81.13164575382069
72.59127329831462
66.2699338386997
73.79202454283657
103.73447834711568
77.01006676159842
72.89994342092197
69.32531966053467
68.75991436185645
76.59716779859761
75.8909059590685
66.67338855598089
68.57670979043421
76.28690665329249
93.92190434704402
65.49511347455771
71.73696242726923
78.09103809556377
74.98921026068162
67.59149537349221
115.62969388311828
78.26505246194216
72.56785500530917
67.46742417196077
70.87513743904958
65.90401339164504
66.41496189622055
88.01212829418755
65.61807634971736
84.98036877504722
89.72972418046982
76.11318873935527
79.59665883988366
66.60420851942256
76.40542821355962
66.85122060019242
68.88506792670807
70.13349936004617
68.08449378272014
62.41494677190749
69.33294409177695
71.30665942742739
75.88724478400323
67.03295866407562
66.2147839000366
67.93854616634196
96.07567727132235
90.09870285605729
66.22897123032178
96.07567727132235
78.09103809556377
70.58253825166202
67.51381234176932
72.59127329831462
73.02083684216917
68.81871457338988
74.31631284364533
67.46742417196077
88.99561188805049
68.83530487772954
75.553680381372
75.8909059590685
84.32059782100796
71.26473538923386
66.20787421545255
68.68693239678352
93.9219045027378
67.53829018632409
78.81723694114926
78.56245409109421
69.68708347946168
69.14450875916246
71.5730686604815
74.53601919192317
77.78922437301833
91.65564347588834
82.64376105942326
107.51339558185585
65.44864630166376
68.57095923148036
69.01813634672645
71.46216692622347
74.94727147908868
78.73027585374244
69.58333018314576
78.64330863606554
71.88661377258488
64.86649037030992
95.98333826607715
62.78902090583677
66.22897123032178
77.71160107147041
74.34142189323128
67.53349934439956
68.68693239678352
78.09103809556377
68.81871457338988
67.46742417196077
71.18348342952574
86.47565123094859
67.51381234176932
67.59149537349221
71.24785693091135
67.93854616634196
66.41496189622055
66.22767192242647
69.27248947587647
65.59601589610114
77.81734851187777
66.34831674075348
66.27863670066299
69.76379736897375
66.44638691699836
63.02986715859629
77.8194915891809
77.37920921538223
74.93682920704141
69.85735218201395
67.19494408222364
61.124265313043324
87.43865350266209
91.10324598876208
59.431543700761765
65.34977304555007
77.82370954310903
75.37157717059912
70.96751085971681
75.10546985812095
71.68210120600232
65.49511347455771
66.3054011832393
107.51339558185585
67.51381234176932
78.09103809556377
67.59149537349221
66.22897123032178
67.51381234176932
67.59149537349221
69.51878814294764
76.43110211606457
71.26473538923386
71.18348342952574
93.9219045027378
67.51381234176932
67.54634291226962
71.18348342952574
73.99108665444453
78.09103809556377
66.20698438798976
75.553680381372
67.93854616634196
71.26473538923386
70.37366325623172
106.89935103313724
71.18792081508951
67.43633267221432
76.21931657118898
80.13861306911363
66.97183064563224
88.41590467829789
90.49722885618661
73.58364863293026
107.24371022111595
65.94077027836443
90.12489195159094
78.94696916374451
62.58843353724456
73.66952363386564
67.65881355823709
71.66538323057529
66.66919476476097
73.35758655737942
78.09152594799704
65.59601588798171
75.553680381372
65.45948189671925
71.18348342952574
71.68200624467143
77.94803257269959
69.51878814294764
77.37920921538223
67.51381234176932
72.93154879398337
66.3054011832393
67.51381234176932
76.11318873935527
76.41149358016615
77.78922437301833
67.51381234177002
62.23112270648747
59.431543700761765
59.15751574117177
70.91087996934209
80.2165843487145
76.02655795675496
72.70242365651579
111.00767919952516
68.82882853231739
65.59601589610114
68.26919804094301
83.02688206393915
73.24679930227956
67.76860992975821
69.67834711394688
78.16438838719058
65.59601589610114
69.53506397971964
68.85680683407843
83.7824224056554
70.31633587641969
95.96728533845695
66.21622773160625
78.09152594799706
65.44864630166376
71.30665942742739
78.09103809556377
65.45396734351692
67.59149537349221
107.24371022111815
76.21931657118898
66.2147839000366
65.45107463846651
65.44864630166376
62.23114985532939
66.22897123032178
78.09152594799704
79.49548269040189
67.51381234176932
66.20783311217039
65.44864630166376
73.99108665444453
68.34230094201081
75.85964280757321
74.68626139177834
71.46594611667457
69.07431970794238
70.0718786071434
69.63924688673849
67.31902876957976
94.42387770349792
72.48450265554996
61.34746508080058
87.36880810025254
73.34136791157981
73.30887849234597
82.3038589661037
73.05178268890685
67.38573920153571
66.1728403998582
74.50981701279794
99.87333438280122
65.44864630166376
79.49548269040189
65.6000205060099
78.09103809556377
90.49734673029637
68.19724648772701
75.10546985812095
65.59601589610114
65.60442757973291
67.70056487962074
65.47538670428109
72.70242365651579
73.99108665444453
65.45396734351692
76.21931657118898
67.50381997926755
66.21478390247118
78.09103809556377
71.18509862005777
68.80104582462816
67.40396456664368
89.21237429967557
66.41642986347135
68.01429497858318
79.88535090010188
66.31588671351187
79.64590296018764
72.04285254587286
85.06246702424775
67.0186562797691
69.31158129428403
69.58254724196944
66.23849026788172
91.76676230617574
66.77156973029464
79.11764853794203
78.09103809556377
69.57539230558784
87.07382141406607
65.45396734351692
68.19724648772701
65.2270985253248
99.87333438280122
70.91087996934209
66.27863670066299
72.48450265554996
70.91087996934209
70.91087996934209
65.42771043838003
67.3048092398331
67.43633267221432
74.47381396725002
83.17424785249901
77.03639339867769
70.81585741566516
76.94630563821379
64.47433708871482
64.28287898304323
88.08993189102041
76.22097550330444
78.9142736414929
66.14972917149332
73.60028423731455
70.18648692046494
69.68791558869574
66.6212010281312
73.44333983902719
76.38230854991117
67.59149537349221
65.59233291379206
60.42264309360017
66.77156973029464
65.29471120366058
61.85501161600251
78.09103809556377
66.21622773160625
69.57539230558784
72.70242365651579
89.74177237722287
73.24679941485739
67.51381234176932
71.18348342952574
99.87333438280122
70.91087996934209
66.77156973029464
79.11764853794203
76.21931657118898
65.45396734351692
66.23849026788172
67.40396456664368
68.84404381741976
65.44588183149799
68.73319062635592
87.13906864206585
73.85696216148784
67.66135897841251
75.9996851643283
85.99207111384504
73.03237287028054
67.89179003857257
81.12736556194677
67.67254059777672
68.40435728503418
67.62691709935892
64.54551640173875
65.29493113937755
63.333864263349845
75.0782204843152
83.15722522348875
69.30345383525518
70.83985260196556
85.01834217341671
71.46594611667457
68.19724648772701
65.14474518373953
68.19724648772701
78.9142736414929
67.70679613644535
67.59149537349221
65.29471120366058
70.09385182333912
68.23830548807966
71.0158122470054
65.45948189671925
68.18118141511428
66.22193498152663
65.60442757973291
64.47433708871482
65.60442757973291
67.70056487962074
71.18509862005777
65.45396734351692
73.24679941485739
91.1462874806946
81.54220033505602
71.41684923831802
66.67307481324914
84.47377151868625
71.66268952771786
64.1291960682773
64.69996976230809
71.77328448965213
62.69370232218357
77.08544431250985
68.14103120011869
63.01614060454604
84.01110450116136
99.5761788864945
64.19334753046427
70.92444603163055
101.02198329483255
64.94730534851524
83.2518802211644
73.60028423731455
78.44175516081394
70.82429405873651
76.9747935599932
65.45396734351692
78.16397784657659
71.01581224700789
85.99207111384504
64.46594157272692
78.1650899488266
67.89162836189597
68.01429497858318
67.3049114849524
65.45396734351692
78.09103789339389
80.99728409662794
68.0141686376754
64.28287898304323
69.76186992597573
71.18340651794293
73.89473353565
73.77538707216996
70.44750886158738
98.86674248665652
83.43501937222914
83.83539619542951
64.6571303668631
66.46454959997692
78.53800636920656
80.15843460134819
60.31693198321246
66.88986780562
67.05586417338588
72.68034052457944
73.64391241669864
