5000,rhc,0.4025299903847215,time, 56,sa,0.40252999038472154,time, 7616,ga,0.4025299903847216,time,759
5000,rhc,0.2606297828685765,time, 2,sa,0.24615419890577844,time, 416,ga,0.27907508043825413,time,797
5000,rhc,0.15496304403771444,time, 3,sa,0.18163966936440165,time, 616,ga,0.189583761005459,time,1112
5000,rhc,0.13836983743972478,time, 2,sa,0.12692212263919916,time, 416,ga,0.17281670066184915,time,1335
5000,rhc,0.10843258768540846,time, 1,sa,0.10114910965186966,time, 316,ga,0.14063293432740126,time,1749
5000,rhc,0.08019867208993499,time, 2,sa,0.08333905722485639,time, 416,ga,0.12360628345606336,time,2208
5000,rhc,0.09719103874545376,time, 2,sa,0.07771130418499042,time, 516,ga,0.13898330385233237,time,1677
5000,rhc,0.07746839978870848,time, 2,sa,0.07397533633595388,time, 516,ga,0.11633995015579963,time,2669
5000,rhc,0.06456939296550879,time, 2,sa,0.062112614377613416,time, 516,ga,0.11008054512955578,time,3386
5000,rhc,0.05815811169049301,time, 3,sa,0.05895014017353703,time, 716,ga,0.1151996235424683,time,3447
5000,rhc,0.05053009862404004,time, 3,sa,0.05190844842546868,time, 716,ga,0.08790458809276515,time,4127
5000,rhc,0.05007443249670474,time, 3,sa,0.04341138165956423,time, 716,ga,0.09882838151799031,time,3399
5000,rhc,0.04433925056745458,time, 4,sa,0.04021449221179278,time, 916,ga,0.08007320936267485,time,4433
5000,rhc,0.04276596308585148,time, 5,sa,0.03818260645681231,time, 916,ga,0.07964736703072432,time,4920
5000,rhc,0.03855374982696699,time, 4,sa,0.0362508854267311,time, 916,ga,0.0854388024820124,time,4563
5000,rhc,0.03259482518938634,time, 5,sa,0.02916938096011841,time, 1016,ga,0.07806547185722923,time,5270
5000,rhc,0.0306647545409962,time, 5,sa,0.029282351195881462,time, 1016,ga,0.07579295235244157,time,5850
5000,rhc,0.0293650904318867,time, 5,sa,0.028607963573686352,time, 1116,ga,0.07658230025455799,time,6304
5000,rhc,0.029595328252972807,time, 6,sa,0.027060220248489038,time, 1116,ga,0.07554600918065002,time,7102
5000,rhc,0.32831938110031667,time, 1,sa,0.35296692038382343,time, 116,ga,0.35296692038382343,time,471
5000,rhc,0.2073828302223789,time, 1,sa,0.2288542451494675,time, 216,ga,0.23419924488403737,time,750
5000,rhc,0.16269888735042196,time, 1,sa,0.15400949852599372,time, 316,ga,0.20582905291911607,time,835
5000,rhc,0.13103323123772345,time, 1,sa,0.15419498864346404,time, 316,ga,0.15187250550951226,time,1121
5000,rhc,0.10443540083973969,time, 2,sa,0.11624383427889,time, 416,ga,0.14212807373058928,time,1575
5000,rhc,0.09388451691595527,time, 2,sa,0.11826383001668349,time, 316,ga,0.1516969028605016,time,1784
5000,rhc,0.07525577270143446,time, 3,sa,0.0784808308765178,time, 516,ga,0.12453915581546673,time,2086
5000,rhc,0.07355751012003782,time, 3,sa,0.07293648009798638,time, 616,ga,0.13442196109366492,time,2359
5000,rhc,0.05916624611377434,time, 2,sa,0.06137539608363067,time, 516,ga,0.11387796493311961,time,2745
5000,rhc,0.057520960793775305,time, 5,sa,0.05812468822674267,time, 1016,ga,0.10222818959751463,time,2932
5000,rhc,0.047852515472901216,time, 3,sa,0.048773353208755914,time, 616,ga,0.10959668259283924,time,3251
5000,rhc,0.044416939101353234,time, 4,sa,0.0399285312784737,time, 716,ga,0.08752068251804361,time,4081
5000,rhc,0.04134206892219089,time, 3,sa,0.03938788393170914,time, 716,ga,0.09798544674656316,time,4067
5000,rhc,0.03658557100044602,time, 4,sa,0.03810674275817953,time, 816,ga,0.08829740573386395,time,4540
5000,rhc,0.037338407488391644,time, 5,sa,0.037097082070682956,time, 916,ga,0.08206863306964658,time,5031
