800,rhc,0.005561653475769111,Time, 78,sa,0.010998459540869554,Time, 1780,ga,0.02233167611779766,Time, 12532
850,rhc,0.005189348892101264,Time, 84,sa,0.00986670365469225,Time, 1908,ga,0.022275248898719447,Time, 13327
900,rhc,0.004704176966134862,Time, 88,sa,0.009157797297479143,Time, 2043,ga,0.022058201889287227,Time, 14271
950,rhc,0.004351999777398041,Time, 98,sa,0.009225829268183761,Time, 2127,ga,0.021039600831367366,Time, 15085
50,rhc,0.12919518544670586,Time, 4,sa,0.12984086464052974,Time, 307,ga,0.1549587795959439,Time, 719
100,rhc,0.06839577632428268,Time, 8,sa,0.0689296957085799,Time, 385,ga,0.11319480232801626,Time, 1117
150,rhc,0.04059849971324285,Time, 13,sa,0.05106350143248912,Time, 472,ga,0.08376988657780143,Time, 1573
200,rhc,0.028710500288620294,Time, 17,sa,0.045675339154217384,Time, 548,ga,0.06895638928155857,Time, 2356
250,rhc,0.020846267879542652,Time, 21,sa,0.03637948859321521,Time, 657,ga,0.0617013375919165,Time, 3013
300,rhc,0.01799314197135763,Time, 25,sa,0.031554257926613004,Time, 750,ga,0.05130291533926127,Time, 3716
350,rhc,0.014656596295934972,Time, 31,sa,0.027593530317183174,Time, 896,ga,0.049269324062895935,Time, 4652
400,rhc,0.012873935633578037,Time, 34,sa,0.024173157870028793,Time, 994,ga,0.03663206639994093,Time, 5199
450,rhc,0.011583990993497216,Time, 40,sa,0.02208483485351388,Time, 1144,ga,0.03704343233286818,Time, 6214
500,rhc,0.00991192215730209,Time, 45,sa,0.01766755120588726,Time, 1227,ga,0.039895714723262414,Time, 7053
550,rhc,0.008809917031448572,Time, 51,sa,0.016718915967575625,Time, 1242,ga,0.036165933773954995,Time, 7679
600,rhc,0.007520279023951347,Time, 58,sa,0.015041289908875632,Time, 1344,ga,0.03490108437382746,Time, 8180
650,rhc,0.006974609414180488,Time, 62,sa,0.013306188566862366,Time, 1445,ga,0.0290597843348336,Time, 9444
700,rhc,0.006546688477809093,Time, 67,sa,0.01249869164039861,Time, 1551,ga,0.0255990212948004,Time, 10215
750,rhc,0.006169928523894411,Time, 77,sa,0.011390468379212952,Time, 2195,ga,0.02932000338759369,Time, 12024
800,rhc,0.0055127236489545765,Time, 78,sa,0.011267083576679222,Time, 1863,ga,0.026692436872922495,Time, 13567
850,rhc,0.005137006967128002,Time, 88,sa,0.010278744285937405,Time, 1932,ga,0.02484326531508881,Time, 13375
900,rhc,0.004649364535894115,Time, 89,sa,0.009545762614057951,Time, 2034,ga,0.024633725371690125,Time, 14577
950,rhc,0.004416092284995703,Time, 96,sa,0.008951998783503322,Time, 2223,ga,0.01700282632304105,Time, 15275
50,rhc,0.10789254679111206,Time, 4,sa,0.11648008112164034,Time, 306,ga,0.14155119796249999,Time, 715
100,rhc,0.0684676573151662,Time, 7,sa,0.0780180313450174,Time, 385,ga,0.11325935498016443,Time, 1152
150,rhc,0.03947900018119377,Time, 13,sa,0.05786335032884481,Time, 476,ga,0.08373808611828239,Time, 1730
200,rhc,0.030286039171122277,Time, 15,sa,0.04415608910274207,Time, 559,ga,0.07298614102605895,Time, 2135
250,rhc,0.022133743511855757,Time, 21,sa,0.03895953684526392,Time, 657,ga,0.05509161132840828,Time, 3030
300,rhc,0.018875342691841577,Time, 24,sa,0.029189521360013692,Time, 773,ga,0.05170373255703915,Time, 3724
350,rhc,0.016080840636841946,Time, 30,sa,0.026193553822133887,Time, 899,ga,0.047809497599442564,Time, 4563
400,rhc,0.013357117426472569,Time, 40,sa,0.0228761670775861,Time, 1023,ga,0.04672040241274607,Time, 5423
450,rhc,0.011255651277600169,Time, 41,sa,0.020346551735576455,Time, 1119,ga,0.03804665072041298,Time, 6229
500,rhc,0.009971116615879492,Time, 45,sa,0.017534293067881818,Time, 1249,ga,0.03461685063765291,Time, 6753
550,rhc,0.008667143689582697,Time, 74,sa,0.016466983346722593,Time, 1266,ga,0.035020179371725725,Time, 7730
600,rhc,0.007865130959164607,Time, 54,sa,0.015756874751950825,Time, 1464,ga,0.03133169362431604,Time, 8610
650,rhc,0.007005826209072748,Time, 61,sa,0.013662325006698476,Time, 1470,ga,0.027272114956782566,Time, 10370
700,rhc,0.006636511661103601,Time, 82,sa,0.012024972544499583,Time, 1759,ga,0.028083984294062905,Time, 10612
750,rhc,0.005976873356963439,Time, 77,sa,0.011631033529509555,Time, 1794,ga,0.021905768467898042,Time, 12299
800,rhc,0.005508858775773283,Time, 100,sa,0.01053771219976398,Time, 1975,ga,0.02149130459648579,Time, 12190
850,rhc,0.005013548324099078,Time, 111,sa,0.01016809733249998,Time, 2109,ga,0.023785788681816765,Time, 13601
900,rhc,0.004886990179878137,Time, 91,sa,0.009853864184713944,Time, 2049,ga,0.02564304891007556,Time, 14307
950,rhc,0.004438889212564963,Time, 98,sa,0.008889905224702267,Time, 2158,ga,0.023674044756876293,Time, 15551
50,rhc,0.10227559551289289,Time, 5,sa,0.1335343673973386,Time, 307,ga,0.14474893190999685,Time, 722
100,rhc,0.06465421148691229,Time, 9,sa,0.08801381668277206,Time, 385,ga,0.10588342371715674,Time, 1229
150,rhc,0.04235362893207412,Time, 12,sa,0.055685354755787314,Time, 474,ga,0.07872885968807408,Time, 1755
200,rhc,0.029671408146766425,Time, 17,sa,0.04296721482097707,Time, 555,ga,0.06831539408187137,Time, 2416
250,rhc,0.022510458436088038,Time, 20,sa,0.03622503364665555,Time, 671,ga,0.05310918649372387,Time, 3139
300,rhc,0.01809968441849389,Time, 27,sa,0.028295293363524574,Time, 797,ga,0.057625813661528136,Time, 3798
350,rhc,0.015031237249923337,Time, 33,sa,0.027264702451104444,Time, 937,ga,0.043678345720564664,Time, 4668
400,rhc,0.012687682796590334,Time, 36,sa,0.022081837000280106,Time, 1014,ga,0.043819659087580676,Time, 5166
450,rhc,0.011209330793159495,Time, 40,sa,0.019958390191293095,Time, 1121,ga,0.03729023476748548,Time, 6177
500,rhc,0.009176026763007506,Time, 45,sa,0.01787414679075819,Time, 1259,ga,0.03723128759308192,Time, 6891
550,rhc,0.008757943665712954,Time, 53,sa,0.016940410065485696,Time, 1330,ga,0.032670229454601483,Time, 7845
600,rhc,0.007570661630123677,Time, 58,sa,0.015260274677287385,Time, 1407,ga,0.03573107026098812,Time, 8707
650,rhc,0.0070459060265462,Time, 66,sa,0.014078593589665612,Time, 1456,ga,0.0308702463949347,Time, 9364
700,rhc,0.0064079227389827065,Time, 65,sa,0.012255988629412913,Time, 1687,ga,0.028981927267248526,Time, 10472
750,rhc,0.0059434875142663915,Time, 72,sa,0.012109647687850819,Time, 1703,ga,0.02851307831504107,Time, 11411
800,rhc,0.005553194076879779,Time, 87,sa,0.010521584032982789,Time, 1799,ga,0.022268443317947393,Time, 12461
850,rhc,0.005131587935041655,Time, 82,sa,0.009518126514707423,Time, 1875,ga,0.021092655685400696,Time, 13246
900,rhc,0.004683390151510381,Time, 94,sa,0.009434444216903043,Time, 2161,ga,0.021174833995236227,Time, 14160
950,rhc,0.004288083082682206,Time, 94,sa,0.009064493017336544,Time, 2137,ga,0.02180100628295843,Time, 15201
