50,rhc,0.12652475109098069,Time, 27,sa,0.1284282748152599,Time, 312,ga,0.16003916991667963,Time, 683
100,rhc,0.06842900397139828,Time, 9,sa,0.07425055330021056,Time, 334,ga,0.09751119728161817,Time, 1037
150,rhc,0.04000001845250225,Time, 11,sa,0.05302031029023562,Time, 402,ga,0.07417285432471454,Time, 1469
200,rhc,0.030432548956518108,Time, 15,sa,0.04912490044723245,Time, 487,ga,0.07514830832243784,Time, 1951
250,rhc,0.02337808508922796,Time, 19,sa,0.04195629455743398,Time, 695,ga,0.05938091751035873,Time, 3485
300,rhc,0.01814401195569919,Time, 30,sa,0.0326434535883867,Time, 803,ga,0.054964136281331046,Time, 4503
350,rhc,0.016155692453370733,Time, 46,sa,0.024467164158568522,Time, 1242,ga,0.04575150459907382,Time, 5288
400,rhc,0.01301422945400541,Time, 32,sa,0.023584177518338117,Time, 899,ga,0.0376006539784484,Time, 4504
450,rhc,0.01133486675841091,Time, 36,sa,0.020867742674404534,Time, 921,ga,0.03470878623674168,Time, 5044
500,rhc,0.00981786472902306,Time, 43,sa,0.01780069629887793,Time, 1026,ga,0.03610945623062195,Time, 5906
550,rhc,0.008538937451840818,Time, 44,sa,0.015848056124370544,Time, 1034,ga,0.0328030855692726,Time, 6201
600,rhc,0.007961149226654132,Time, 49,sa,0.014340100594113107,Time, 1097,ga,0.0313281809725243,Time, 6870
650,rhc,0.007092626585735198,Time, 52,sa,0.013779828850563641,Time, 1179,ga,0.029177477890123156,Time, 7471
700,rhc,0.006754511362987726,Time, 57,sa,0.012202590906083959,Time, 1374,ga,0.026985365267720485,Time, 8473
750,rhc,0.006095056246347128,Time, 60,sa,0.011696913337388625,Time, 1399,ga,0.02217007841394739,Time, 9577
800,rhc,0.005399351717857676,Time, 129,sa,0.011031845042338947,Time, 1850,ga,0.022678477999158834,Time, 11729
850,rhc,0.00500774323346786,Time, 84,sa,0.010573043797190448,Time, 1834,ga,0.028445579137763206,Time, 12044
900,rhc,0.0046624064150025835,Time, 77,sa,0.009509419286030852,Time, 1977,ga,0.019769355127302213,Time, 12722
950,rhc,0.0043641776093326316,Time, 80,sa,0.009233916364630428,Time, 1801,ga,0.02513406606444097,Time, 12628
50,rhc,0.10647705521071561,Time, 5,sa,0.10760310272461167,Time, 262,ga,0.13118861253050815,Time, 602
100,rhc,0.06284017033969697,Time, 8,sa,0.0698413843298674,Time, 338,ga,0.09664625478883838,Time, 989
150,rhc,0.04003524077884805,Time, 11,sa,0.05618389329023658,Time, 405,ga,0.08501529608527714,Time, 1476
200,rhc,0.031376500411711354,Time, 15,sa,0.041511617344005915,Time, 485,ga,0.06778291786066662,Time, 1976
250,rhc,0.023757209285317136,Time, 19,sa,0.036080982185956005,Time, 573,ga,0.05909947108137832,Time, 2663
300,rhc,0.019620699590190763,Time, 22,sa,0.03235405425347539,Time, 675,ga,0.04884119382168893,Time, 3126
350,rhc,0.01592887257023107,Time, 28,sa,0.026935049102419877,Time, 858,ga,0.04180763768843385,Time, 4519
400,rhc,0.012533167561554395,Time, 33,sa,0.022178497780680637,Time, 1054,ga,0.04477675896633473,Time, 5002
450,rhc,0.01103324503760991,Time, 37,sa,0.020481910671655487,Time, 1004,ga,0.043233155313069864,Time, 5505
500,rhc,0.009991046107587385,Time, 40,sa,0.01802491248869016,Time, 1081,ga,0.036472569417586316,Time, 6155
550,rhc,0.008924272907957581,Time, 44,sa,0.017138387494132008,Time, 1103,ga,0.03363535646598596,Time, 6656
600,rhc,0.007806713297237029,Time, 49,sa,0.015154554863190773,Time, 1150,ga,0.03023425023540376,Time, 7687
650,rhc,0.007197928238881521,Time, 55,sa,0.013284542239749973,Time, 1344,ga,0.02570027193885424,Time, 8576
700,rhc,0.006607442303220726,Time, 59,sa,0.012380593114349326,Time, 1449,ga,0.02867655003905773,Time, 9410
750,rhc,0.005790914430309621,Time, 73,sa,0.012083043614233341,Time, 1584,ga,0.03074338566001712,Time, 10284
800,rhc,0.005651179551441866,Time, 73,sa,0.010714983578249761,Time, 1853,ga,0.02642831791342255,Time, 12157
850,rhc,0.005272842016953155,Time, 93,sa,0.009340572059693367,Time, 1979,ga,0.018824839577342198,Time, 12465
900,rhc,0.0046962425968905845,Time, 81,sa,0.009145243477784358,Time, 2075,ga,0.021597017321905006,Time, 14145
950,rhc,0.004361328308778775,Time, 95,sa,0.008637115726100897,Time, 2117,ga,0.019789802064264585,Time, 13950
50,rhc,0.12284396994576423,Time, 4,sa,0.11336965828872561,Time, 261,ga,0.13630012935303276,Time, 592
100,rhc,0.06128369871510749,Time, 7,sa,0.0802790262934208,Time, 325,ga,0.09842189634096063,Time, 1053
150,rhc,0.03825187437543244,Time, 10,sa,0.0520904860019158,Time, 422,ga,0.08174859475604751,Time, 1485
200,rhc,0.02819686714501465,Time, 14,sa,0.04080679910635543,Time, 473,ga,0.0631990766111773,Time, 2151
250,rhc,0.022498091887701247,Time, 19,sa,0.03844749281827503,Time, 653,ga,0.06575272673394976,Time, 2771
300,rhc,0.018639885830466246,Time, 26,sa,0.028235260312208597,Time, 713,ga,0.045771773416717225,Time, 3661
350,rhc,0.016173353071202327,Time, 31,sa,0.025104860369542768,Time, 813,ga,0.049508317860207006,Time, 4194
400,rhc,0.013294107669662446,Time, 35,sa,0.02321769632761131,Time, 968,ga,0.03898940094202829,Time, 5077
450,rhc,0.011350839668090904,Time, 41,sa,0.02049780619042894,Time, 1213,ga,0.03691297399994058,Time, 6185
500,rhc,0.010342519017788689,Time, 48,sa,0.019155728835086573,Time, 1262,ga,0.03989505375495985,Time, 7698
550,rhc,0.008499091385733614,Time, 53,sa,0.015491194312821203,Time, 1467,ga,0.03250020231448067,Time, 7994
600,rhc,0.007992496694583887,Time, 54,sa,0.014238266028301848,Time, 1592,ga,0.032364786478575866,Time, 9570
650,rhc,0.007117419280134888,Time, 71,sa,0.014172185034338385,Time, 1588,ga,0.027410704142178135,Time, 9938
700,rhc,0.006238391465322486,Time, 73,sa,0.012280165384458572,Time, 1638,ga,0.02756990811328463,Time, 10600
750,rhc,0.00585400357280288,Time, 85,sa,0.01123241057205675,Time, 2212,ga,0.028290477648757677,Time, 12093
800,rhc,0.005516079279735237,Time, 82,sa,0.010561458332895768,Time, 1856,ga,0.024101250462478685,Time, 12162
850,rhc,0.005156886565164641,Time, 87,sa,0.010062490665458937,Time, 1983,ga,0.020481536056419298,Time, 12766
900,rhc,0.0047424617645705465,Time, 93,sa,0.009548052717447386,Time, 2118,ga,0.020442859118547305,Time, 14034
950,rhc,0.004321352280207505,Time, 106,sa,0.00876956256093462,Time, 2239,ga,0.021143137168269512,Time, 14305
50,rhc,0.126991509068129,Time, 3,sa,0.12474506259501368,Time, 272,ga,0.15593579744771785,Time, 549
100,rhc,0.06899224913113354,Time, 9,sa,0.06949819754385576,Time, 379,ga,0.11280081988913489,Time, 1167
150,rhc,0.03838103425216051,Time, 12,sa,0.056772180571768006,Time, 430,ga,0.0813963212249006,Time, 1652
200,rhc,0.030085211382340587,Time, 14,sa,0.04740898799594943,Time, 523,ga,0.06830402909704346,Time, 2137
250,rhc,0.02206919582178078,Time, 19,sa,0.03764638462703881,Time, 599,ga,0.0622248820029156,Time, 2574
